view,species,space,name,path,shape,dtype,description
without_low_occupancy_cutoff,Peromyscus_polionotus,macro,chi_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_polionotus/chi_macro.npy,1000 x 2,float64,Species-native GPCCA soft arm memberships for macroclusters; rows sum to approximately 1.
without_low_occupancy_cutoff,Peromyscus_polionotus,macro,chi_macro_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_polionotus/chi_macro_aligned.npy,1000 x 2,float64,GPCCA macrocluster arm memberships after Hungarian alignment across species.
without_low_occupancy_cutoff,Peromyscus_polionotus,macro,arm_assignments_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_polionotus/arm_assignments_macro.npy,1000,int64,"Species-native hard GPCCA arm assignment for each macrocluster, zero-indexed."
without_low_occupancy_cutoff,Peromyscus_polionotus,macro,arm_assignments_macro_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_polionotus/arm_assignments_macro_aligned.npy,1000,int64,"Hungarian-aligned hard arm assignment for each macrocluster, zero-indexed; -1 means unavailable."
without_low_occupancy_cutoff,Peromyscus_polionotus,mapping,active_global_clusters,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_polionotus/active_global_clusters.npy,1000,int64,Original global cluster IDs retained before absorption/coarse graining when available.
without_low_occupancy_cutoff,Peromyscus_polionotus,mapping,absorption_weights,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_polionotus/absorption_weights.npy,1000 x 1000,float64,Matrix W mapping original global clusters to macroclusters; shape is K_global x K_macro.
without_low_occupancy_cutoff,Peromyscus_polionotus,global,pi_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_polionotus/pi_global.npy,1000,float64,Stationary macro pi lifted back to original global cluster space with occupancy-share weights; sums to approximately 1.
without_low_occupancy_cutoff,Peromyscus_polionotus,global,occupancy_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_polionotus/occupancy_global.npy,1000,float64,Empirical macro occupancy lifted back to original global cluster space; use for repertoire/background weighting.
without_low_occupancy_cutoff,Peromyscus_polionotus,global,chi_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_polionotus/chi_global.npy,1000 x 2,float64,Species-native GPCCA arm memberships lifted back to original global cluster space.
without_low_occupancy_cutoff,Peromyscus_polionotus,global,chi_global_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_polionotus/chi_global_aligned.npy,1000 x 2,float64,Hungarian-aligned arm memberships lifted back to original global cluster space; best for cross-species relaxation-mode interpretation.
without_low_occupancy_cutoff,Peromyscus_polionotus,global,phi_global_native,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_polionotus/phi_global_native.npy,1000 x 3,float64,Species-native slow coordinates lifted back to original global cluster space.
without_low_occupancy_cutoff,Peromyscus_polionotus,global,phi_global_shared,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_polionotus/phi_global_shared.npy,1000 x 3,float64,Shared-reference slow coordinates lifted back to original global cluster space.
without_low_occupancy_cutoff,Peromyscus_polionotus,global,arm_assignments_global_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/without_low_occupancy_cutoff/Peromyscus_polionotus/arm_assignments_global_aligned.npy,1000,int64,"Dominant Hungarian-aligned arm for each original global cluster, zero-indexed; -1 means unavailable."
with_low_occupancy_cutoff,Mus_caroli,macro,T_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_caroli/transfer_operator_macro.npy,625 x 625,float64,Row-stochastic species transfer operator fit in retained/coarse macrocluster space.
with_low_occupancy_cutoff,Mus_caroli,macro,evals,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_caroli/evals.npy,10,complex128,Leading non-stationary eigenvalues of T_macro; evals[0] is lambda_2 because lambda_1 was dropped.
with_low_occupancy_cutoff,Mus_caroli,macro,evecs_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_caroli/evecs_macro.npy,625 x 10,complex128,Right eigenvectors of T_macro matching evals; columns begin with phi_2/lambda_2.
with_low_occupancy_cutoff,Mus_caroli,macro,phi_macro_native,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_caroli/phi_macro_native.npy,625 x 3,float64,Native slow eigenspace coordinates from species T_macro eigenvectors; columns are phi_2 onward.
with_low_occupancy_cutoff,Mus_caroli,macro,phi_macro_shared,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_caroli/phi_macro_shared.npy,625 x 3,float64,Species macroclusters projected into the pooled/shared reference eigenspace.
with_low_occupancy_cutoff,Mus_caroli,macro,pi_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_caroli/pi_macro.npy,625,float64,Stationary distribution over macroclusters for T_macro; sums to approximately 1.
with_low_occupancy_cutoff,Mus_caroli,macro,macro_occupancy,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_caroli/macro_occupancy.npy,625,float64,Empirical occupancy over macroclusters after low-occupancy absorption; sums to approximately 1.
with_low_occupancy_cutoff,Mus_caroli,macro,chi_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_caroli/chi_macro.npy,625 x 2,float64,Species-native GPCCA soft arm memberships for macroclusters; rows sum to approximately 1.
with_low_occupancy_cutoff,Mus_caroli,macro,chi_macro_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_caroli/chi_macro_aligned.npy,625 x 2,float64,GPCCA macrocluster arm memberships after Hungarian alignment across species.
with_low_occupancy_cutoff,Mus_caroli,macro,arm_assignments_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_caroli/arm_assignments_macro.npy,625,int64,"Species-native hard GPCCA arm assignment for each macrocluster, zero-indexed."
with_low_occupancy_cutoff,Mus_caroli,macro,arm_assignments_macro_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_caroli/arm_assignments_macro_aligned.npy,625,int64,"Hungarian-aligned hard arm assignment for each macrocluster, zero-indexed; -1 means unavailable."
with_low_occupancy_cutoff,Mus_caroli,mapping,active_global_clusters,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_caroli/active_global_clusters.npy,625,int64,Original global cluster IDs retained before absorption/coarse graining when available.
with_low_occupancy_cutoff,Mus_caroli,mapping,absorption_weights,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_caroli/absorption_weights.npy,1000 x 625,float64,Matrix W mapping original global clusters to macroclusters; shape is K_global x K_macro.
with_low_occupancy_cutoff,Mus_caroli,global,pi_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_caroli/pi_global.npy,1000,float64,Stationary macro pi lifted back to original global cluster space with occupancy-share weights; sums to approximately 1.
with_low_occupancy_cutoff,Mus_caroli,global,occupancy_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_caroli/occupancy_global.npy,1000,float64,Empirical macro occupancy lifted back to original global cluster space; use for repertoire/background weighting.
with_low_occupancy_cutoff,Mus_caroli,global,chi_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_caroli/chi_global.npy,1000 x 2,float64,Species-native GPCCA arm memberships lifted back to original global cluster space.
with_low_occupancy_cutoff,Mus_caroli,global,chi_global_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_caroli/chi_global_aligned.npy,1000 x 2,float64,Hungarian-aligned arm memberships lifted back to original global cluster space; best for cross-species relaxation-mode interpretation.
with_low_occupancy_cutoff,Mus_caroli,global,phi_global_native,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_caroli/phi_global_native.npy,1000 x 3,float64,Species-native slow coordinates lifted back to original global cluster space.
with_low_occupancy_cutoff,Mus_caroli,global,phi_global_shared,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_caroli/phi_global_shared.npy,1000 x 3,float64,Shared-reference slow coordinates lifted back to original global cluster space.
with_low_occupancy_cutoff,Mus_caroli,global,arm_assignments_global_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_caroli/arm_assignments_global_aligned.npy,1000,int64,"Dominant Hungarian-aligned arm for each original global cluster, zero-indexed; -1 means unavailable."
with_low_occupancy_cutoff,Mus_musculus,macro,T_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_musculus/transfer_operator_macro.npy,875 x 875,float64,Row-stochastic species transfer operator fit in retained/coarse macrocluster space.
with_low_occupancy_cutoff,Mus_musculus,macro,evals,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_musculus/evals.npy,10,complex128,Leading non-stationary eigenvalues of T_macro; evals[0] is lambda_2 because lambda_1 was dropped.
with_low_occupancy_cutoff,Mus_musculus,macro,evecs_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_musculus/evecs_macro.npy,875 x 10,complex128,Right eigenvectors of T_macro matching evals; columns begin with phi_2/lambda_2.
with_low_occupancy_cutoff,Mus_musculus,macro,phi_macro_native,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_musculus/phi_macro_native.npy,875 x 3,float64,Native slow eigenspace coordinates from species T_macro eigenvectors; columns are phi_2 onward.
with_low_occupancy_cutoff,Mus_musculus,macro,phi_macro_shared,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_musculus/phi_macro_shared.npy,875 x 3,float64,Species macroclusters projected into the pooled/shared reference eigenspace.
with_low_occupancy_cutoff,Mus_musculus,macro,pi_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_musculus/pi_macro.npy,875,float64,Stationary distribution over macroclusters for T_macro; sums to approximately 1.
with_low_occupancy_cutoff,Mus_musculus,macro,macro_occupancy,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_musculus/macro_occupancy.npy,875,float64,Empirical occupancy over macroclusters after low-occupancy absorption; sums to approximately 1.
with_low_occupancy_cutoff,Mus_musculus,macro,chi_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_musculus/chi_macro.npy,875 x 2,float64,Species-native GPCCA soft arm memberships for macroclusters; rows sum to approximately 1.
with_low_occupancy_cutoff,Mus_musculus,macro,chi_macro_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_musculus/chi_macro_aligned.npy,875 x 2,float64,GPCCA macrocluster arm memberships after Hungarian alignment across species.
with_low_occupancy_cutoff,Mus_musculus,macro,arm_assignments_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_musculus/arm_assignments_macro.npy,875,int64,"Species-native hard GPCCA arm assignment for each macrocluster, zero-indexed."
with_low_occupancy_cutoff,Mus_musculus,macro,arm_assignments_macro_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_musculus/arm_assignments_macro_aligned.npy,875,int64,"Hungarian-aligned hard arm assignment for each macrocluster, zero-indexed; -1 means unavailable."
with_low_occupancy_cutoff,Mus_musculus,mapping,active_global_clusters,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_musculus/active_global_clusters.npy,875,int64,Original global cluster IDs retained before absorption/coarse graining when available.
with_low_occupancy_cutoff,Mus_musculus,mapping,absorption_weights,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_musculus/absorption_weights.npy,1000 x 875,float64,Matrix W mapping original global clusters to macroclusters; shape is K_global x K_macro.
with_low_occupancy_cutoff,Mus_musculus,global,pi_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_musculus/pi_global.npy,1000,float64,Stationary macro pi lifted back to original global cluster space with occupancy-share weights; sums to approximately 1.
with_low_occupancy_cutoff,Mus_musculus,global,occupancy_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_musculus/occupancy_global.npy,1000,float64,Empirical macro occupancy lifted back to original global cluster space; use for repertoire/background weighting.
with_low_occupancy_cutoff,Mus_musculus,global,chi_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_musculus/chi_global.npy,1000 x 2,float64,Species-native GPCCA arm memberships lifted back to original global cluster space.
with_low_occupancy_cutoff,Mus_musculus,global,chi_global_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_musculus/chi_global_aligned.npy,1000 x 2,float64,Hungarian-aligned arm memberships lifted back to original global cluster space; best for cross-species relaxation-mode interpretation.
with_low_occupancy_cutoff,Mus_musculus,global,phi_global_native,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_musculus/phi_global_native.npy,1000 x 3,float64,Species-native slow coordinates lifted back to original global cluster space.
with_low_occupancy_cutoff,Mus_musculus,global,phi_global_shared,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_musculus/phi_global_shared.npy,1000 x 3,float64,Shared-reference slow coordinates lifted back to original global cluster space.
with_low_occupancy_cutoff,Mus_musculus,global,arm_assignments_global_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_musculus/arm_assignments_global_aligned.npy,1000,int64,"Dominant Hungarian-aligned arm for each original global cluster, zero-indexed; -1 means unavailable."
with_low_occupancy_cutoff,Mus_spretus,macro,T_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_spretus/transfer_operator_macro.npy,425 x 425,float64,Row-stochastic species transfer operator fit in retained/coarse macrocluster space.
with_low_occupancy_cutoff,Mus_spretus,macro,evals,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_spretus/evals.npy,10,complex128,Leading non-stationary eigenvalues of T_macro; evals[0] is lambda_2 because lambda_1 was dropped.
with_low_occupancy_cutoff,Mus_spretus,macro,evecs_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_spretus/evecs_macro.npy,425 x 10,complex128,Right eigenvectors of T_macro matching evals; columns begin with phi_2/lambda_2.
with_low_occupancy_cutoff,Mus_spretus,macro,phi_macro_native,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_spretus/phi_macro_native.npy,425 x 3,float64,Native slow eigenspace coordinates from species T_macro eigenvectors; columns are phi_2 onward.
with_low_occupancy_cutoff,Mus_spretus,macro,phi_macro_shared,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_spretus/phi_macro_shared.npy,425 x 3,float64,Species macroclusters projected into the pooled/shared reference eigenspace.
with_low_occupancy_cutoff,Mus_spretus,macro,pi_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_spretus/pi_macro.npy,425,float64,Stationary distribution over macroclusters for T_macro; sums to approximately 1.
with_low_occupancy_cutoff,Mus_spretus,macro,macro_occupancy,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_spretus/macro_occupancy.npy,425,float64,Empirical occupancy over macroclusters after low-occupancy absorption; sums to approximately 1.
with_low_occupancy_cutoff,Mus_spretus,macro,chi_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_spretus/chi_macro.npy,425 x 2,float64,Species-native GPCCA soft arm memberships for macroclusters; rows sum to approximately 1.
with_low_occupancy_cutoff,Mus_spretus,macro,chi_macro_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_spretus/chi_macro_aligned.npy,425 x 2,float64,GPCCA macrocluster arm memberships after Hungarian alignment across species.
with_low_occupancy_cutoff,Mus_spretus,macro,arm_assignments_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_spretus/arm_assignments_macro.npy,425,int64,"Species-native hard GPCCA arm assignment for each macrocluster, zero-indexed."
with_low_occupancy_cutoff,Mus_spretus,macro,arm_assignments_macro_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_spretus/arm_assignments_macro_aligned.npy,425,int64,"Hungarian-aligned hard arm assignment for each macrocluster, zero-indexed; -1 means unavailable."
with_low_occupancy_cutoff,Mus_spretus,mapping,active_global_clusters,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_spretus/active_global_clusters.npy,425,int64,Original global cluster IDs retained before absorption/coarse graining when available.
with_low_occupancy_cutoff,Mus_spretus,mapping,absorption_weights,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_spretus/absorption_weights.npy,1000 x 425,float64,Matrix W mapping original global clusters to macroclusters; shape is K_global x K_macro.
with_low_occupancy_cutoff,Mus_spretus,global,pi_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_spretus/pi_global.npy,1000,float64,Stationary macro pi lifted back to original global cluster space with occupancy-share weights; sums to approximately 1.
with_low_occupancy_cutoff,Mus_spretus,global,occupancy_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_spretus/occupancy_global.npy,1000,float64,Empirical macro occupancy lifted back to original global cluster space; use for repertoire/background weighting.
with_low_occupancy_cutoff,Mus_spretus,global,chi_global,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_spretus/chi_global.npy,1000 x 2,float64,Species-native GPCCA arm memberships lifted back to original global cluster space.
with_low_occupancy_cutoff,Mus_spretus,global,chi_global_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_spretus/chi_global_aligned.npy,1000 x 2,float64,Hungarian-aligned arm memberships lifted back to original global cluster space; best for cross-species relaxation-mode interpretation.
with_low_occupancy_cutoff,Mus_spretus,global,phi_global_native,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_spretus/phi_global_native.npy,1000 x 3,float64,Species-native slow coordinates lifted back to original global cluster space.
with_low_occupancy_cutoff,Mus_spretus,global,phi_global_shared,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_spretus/phi_global_shared.npy,1000 x 3,float64,Shared-reference slow coordinates lifted back to original global cluster space.
with_low_occupancy_cutoff,Mus_spretus,global,arm_assignments_global_aligned,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Mus_spretus/arm_assignments_global_aligned.npy,1000,int64,"Dominant Hungarian-aligned arm for each original global cluster, zero-indexed; -1 means unavailable."
with_low_occupancy_cutoff,Peromyscus_californicus,macro,T_macro,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Peromyscus_californicus/transfer_operator_macro.npy,925 x 925,float64,Row-stochastic species transfer operator fit in retained/coarse macrocluster space.
with_low_occupancy_cutoff,Peromyscus_californicus,macro,evals,/Users/meganbishop/slowmodeevo/outputs/multispecies_slow_modes/global_clustering_modes/global_outputs/XY_EvenSampled_SlowModes/saved_slow_mode_arrays/with_low_occupancy_cutoff/Peromyscus_californicus/evals.npy,10,complex128,Leading non-stationary eigenvalues of T_macro; evals[0] is lambda_2 because lambda_1 was dropped.
